titleId,seasonNumber,title,date,av_rating,share,genres
tt2262532,5,The Fosters,2017,8.3009,0.01,"Drama,Romance"
tt1442462,5,The Good Wife,2014,8.6433,0.5,"Crime,Drama,Mystery"
tt0330251,5,The L Word,2008,7.8995,0.17,"Drama,Romance"
tt1196946,5,The Mentalist,2013,8.2447,0.85,"Crime,Drama,Mystery"
tt1405406,5,The Vampire Diaries,2014,8.3912,0.98,"Drama,Fantasy,Horror"
tt1520211,5,The Walking Dead,2015,8.5695,5.9,"Drama,Horror,Sci-Fi"
tt0306414,5,The Wire,2008,8.4093,2.43,"Crime,Drama,Thriller"
tt0844441,5,True Blood,2012,8.0424,0.98,"Drama,Fantasy,Mystery"
tt2306299,5,Vikings,2017,8.1513,0.82,"Action,Adventure,Drama"
tt1132290,5,Warehouse 13,2014,8.1722,0.08,"Drama,Mystery,Sci-Fi"
tt0439100,5,Weeds,2009,7.6852,0.6,"Comedy,Crime,Drama"
tt2433738,5,Wentworth,2017,9.0844,0.07,"Crime,Drama"
tt1358522,5,White Collar,2013,8.0702,0.31,"Comedy,Crime,Drama"
tt1225901,4,90210,2011,6.8344,0.04,"Comedy,Drama,Romance"
tt1734537,4,Agatha Christie's Marple,2009,7.0746,0.4,"Crime,Drama,Mystery"
tt2364582,4,Agents of S.H.I.E.L.D.,2017,8.84,1.44,"Action,Adventure,Drama"
tt1844624,4,American Horror Story,2014,8.2265,1.5,"Drama,Horror,Thriller"
tt1663676,4,Awkward.,2014,7.9692,0.09,"Comedy,Drama,Romance"
tt2177489,4,Baby Daddy,2015,8.9823,0.02,"Comedy,Drama,Family"
tt2017109,4,Banshee,2016,8.892,0.25,"Action,Crime,Drama"
tt2188671,4,Bates Motel,2016,8.932,0.36,"Drama,Horror,Mystery"
tt0407362,4,Battlestar Galactica,2008,8.4363,3.11,"Action,Adventure,Drama"
tt2085059,4,Black Mirror,2017,7.9251,5.83,"Drama,Sci-Fi,Thriller"
tt1595859,4,Blue Bloods,2014,8.2605,0.23,"Crime,Drama"
tt0979432,4,Boardwalk Empire,2013,8.6249,0.71,"Crime,Drama,History"
tt3398228,4,BoJack Horseman,2017,8.6384,0.78,"Animation,Comedy,Drama"
tt0460627,4,Bones,2009,7.9163,1.84,"Comedy,Crime,Drama"
tt0402711,4,Boston Legal,2008,7.7656,0.43,"Comedy,Crime,Drama"
tt0903747,4,Breaking Bad,2011,9.1069,10.79,"Crime,Drama,Thriller"
tt0810788,4,Burn Notice,2010,8.4131,0.43,"Action,Crime,Drama"
tt0904208,4,Californication,2011,8.1737,0.55,"Comedy,Drama"
tt1983079,4,Call the Midwife,2015,8.7706,0.06,"Drama,History"
tt1219024,4,Castle,2012,8.6687,1.76,"Comedy,Crime,Drama"
tt2261391,4,Chicago Fire,2016,8.6481,0.15,"Action,Drama"
tt2805096,4,Chicago P.D.,2017,8.7036,0.2,"Action,Crime,Drama"
tt0934814,4,Chuck,2011,8.645,1.23,"Action,Comedy,Drama"
tt1495708,4,Covert Affairs,2013,8.3539,0.11,"Action,Crime,Drama"
tt0452046,4,Criminal Minds,2009,7.2227,4.38,"Crime,Drama,Mystery"
tt0395843,4,CSI: NY,2008,7.8755,0.51,"Action,Crime,Drama"
tt0914387,4,Damages,2011,8.0621,0.12,"Crime,Drama,Mystery"
tt3148266,4,12 Monkeys,2018,9.1363,0.38,"Adventure,Drama,Mystery"
tt2891574,4,Ballers,2018,8.1247,0.42,"Comedy,Drama,Sport"
tt1888075,4,Death in Paradise,2015,7.7028,0.07,"Crime,Drama,Mystery"
tt3032476,4,Better Call Saul,2018,8.8911,2.13,"Crime,Drama"
tt3743822,4,Fear the Walking Dead,2018,7.4229,1.56,"Drama,Horror,Sci-Fi"
tt0410975,4,Desperate Housewives,2008,8.5066,0.86,"Comedy,Drama,Mystery"
tt2226342,4,Devious Maids,2016,8.8316,0.03,"Comedy,Drama,Mystery"
tt0773262,4,Dexter,2009,9.1477,4.74,"Crime,Drama,Mystery"
tt3749900,4,Gotham,2018,8.6719,1.94,"Action,Crime,Drama"
tt3501584,4,iZombie,2018,8.1214,0.32,"Comedy,Crime,Drama"
tt0436992,4,Doctor Who,2008,8.4946,8.98,"Adventure,Drama,Family"
tt1606375,4,Downton Abbey,2014,8.207,0.32,"Drama,Romance"
tt1280822,4,Drop Dead Diva,2012,7.8,0.02,"Comedy,Drama"
tt3501074,4,Madam Secretary,2018,7.3776,0.25,Drama
tt0866442,4,Eastbound & Down,2013,8.5425,0.1,"Comedy,Drama,Sport"
tt3502172,4,Mozart in the Jungle,2018,7.9837,0.12,"Comedy,Drama,Music"
tt2191671,4,Elementary,2016,8.2231,0.41,"Crime,Drama,Mystery"
tt3228904,4,Empire,2017,8.0126,0.04,"Drama,Music"
tt0796264,4,Eureka,2011,8.0644,0.4,"Adventure,Comedy,Drama"
tt1462059,4,Falling Skies,2014,7.6965,0.25,"Action,Adventure,Drama"
tt3560084,4,NCIS: New Orleans,2018,7.8578,0.23,"Crime,Drama"
tt3636060,4,Poldark,2018,8.6542,0.03,"Drama,History,Romance"
tt2699110,4,The Affair,2018,8.4134,0.25,Drama
tt0758745,4,Friday Night Lights,2009,8.6724,0.39,"Drama,Sport"
tt1119644,4,Fringe,2012,8.4401,2.28,"Drama,Mystery,Sci-Fi"
tt0944947,4,Game of Thrones,2014,9.4282,11.07,"Action,Adventure,Drama"
tt3107288,4,The Flash,2018,7.7634,3.8,"Action,Adventure,Drama"
tt0460644,4,Ghost Whisperer,2009,7.6091,0.32,"Drama,Fantasy"
tt3230454,4,The Last Man on Earth,2018,7.4967,0.39,"Action,Comedy,Drama"
tt1723816,4,Girls,2015,7.3132,0.14,"Comedy,Drama"
tt1327801,4,Glee,2013,8.2433,0.89,"Comedy,Drama,Music"
tt3339966,4,Unbreakable Kimmy Schmidt,2018,7.6073,0.18,"Comedy,Drama"
tt1415889,4,Good Luck Charlie,2014,8.6,0.01,"Comedy,Drama,Family"
tt3906732,4,Good Witch,2017,7.5,0.01,"Comedy,Drama,Fantasy"
tt0397442,4,Gossip Girl,2011,7.5314,0.53,"Drama,Romance"
tt0976014,4,Greek,2011,9.4,0.01,"Comedy,Drama"
tt0413573,4,Grey's Anatomy,2008,8.0167,1.6,"Drama,Romance"
tt1830617,4,Grimm,2015,8.7208,0.58,"Drama,Fantasy,Horror"
tt2543312,4,Halt and Catch Fire,2017,8.6686,0.14,Drama
tt1832979,4,Hart of Dixie,2015,8.723,0.07,"Comedy,Drama,Romance"
tt1600194,4,Hawaii Five-0,2014,8.3449,0.34,"Action,Crime,Drama"
tt1094229,4,Heartland,2011,8.6525,0.02,"Drama,Family"
tt0813715,4,Heroes,2009,7.4616,1.51,"Drama,Fantasy,Sci-Fi"
tt1796960,4,Homeland,2014,8.392,1.48,"Crime,Drama,Mystery"
tt0412142,4,House,2008,9.0595,4.78,"Drama,Mystery"
tt1856010,4,House of Cards,2016,8.8505,1.23,Drama
tt1797404,4,House of Lies,2015,7.4086,0.03,"Comedy,Drama"
tt3205802,4,How to Get Away with Murder,2017,8.7836,0.42,"Crime,Drama,Mystery"
tt0874608,4,Inspector Lewis,2010,7.7816,0.11,"Crime,Drama,Mystery"
tt1489428,4,Justified,2013,8.6216,0.46,"Action,Crime,Drama"
tt1836037,4,Longmire,2015,9.1341,0.31,"Action,Crime,Drama"
tt0411008,4,Lost,2008,8.9385,6.97,"Adventure,Drama,Fantasy"
tt1492966,4,Louie,2014,8.6123,0.38,"Comedy,Drama"
tt0804503,4,Mad Men,2010,8.8468,1.62,Drama
tt1936532,4,Major Crimes,2015,8.4832,0.12,"Crime,Drama,Mystery"
tt2137109,4,Masters of Sex,2016,8.2766,0.06,"Drama,Romance"
tt0412175,4,Medium,2008,8.1446,0.25,"Crime,Drama,Fantasy"
tt1199099,4,Merlin,2011,8.5633,0.38,"Adventure,Drama,Fantasy"
tt2660806,4,Mom,2017,7.9034,0.16,"Comedy,Drama,Romance"
tt1091909,4,Murdoch Mysteries,2011,8.1534,0.14,"Crime,Drama,Mystery"
tt2281375,4,Nashville,2016,8.3066,0.07,"Drama,Music,Romance"
tt1378167,4,NCIS: Los Angeles,2013,7.8533,0.26,"Crime,Drama,Mystery"
tt1592154,4,Nikita,2013,8.9584,0.11,"Action,Crime,Drama"
tt0433309,4,Numb3rs,2008,7.7832,0.39,"Crime,Drama,Mystery"
tt1190689,4,Nurse Jackie,2012,8.1776,0.1,"Comedy,Drama"
tt2372162,4,Orange Is the New Black,2016,8.7284,0.63,"Comedy,Crime,Drama"
tt1416765,4,Parenthood,2012,8.7012,0.15,"Comedy,Drama"
tt2442560,4,Peaky Blinders,2017,9.1801,0.68,"Crime,Drama"
tt1839578,4,Person of Interest,2015,9.1942,2.28,"Action,Crime,Drama"
tt3281796,4,Power,2017,9.0388,0.14,"Crime,Drama"
tt1578873,4,Pretty Little Liars,2013,8.2632,0.7,"Drama,Mystery,Romance"
tt0455275,4,Prison Break,2008,8.3589,5.84,"Action,Crime,Drama"
tt0972412,4,Private Practice,2011,8.1172,0.2,"Comedy,Drama,Romance"
tt2249007,4,Ray Donovan,2016,8.442,0.21,"Crime,Drama"
tt2183404,4,Rectify,2016,8.9413,0.07,Drama
tt2710394,4,Reign,2017,8.1498,0.07,"Drama,Fantasy"
tt1837642,4,Revenge,2015,8.6709,0.43,"Drama,Mystery,Thriller"
tt1551632,4,Rizzoli & Isles,2013,8.1349,0.17,"Crime,Drama,Mystery"
tt1442065,4,Rookie Blue,2013,8.5738,0.04,"Crime,Drama"
tt1837576,4,Scandal,2015,8.0882,0.31,"Drama,Thriller"
tt3514324,4,Scorpion,2017,7.8145,0.17,"Action,Crime,Drama"
tt1586680,4,Shameless,2014,9.1156,0.81,"Comedy,Drama"
tt1475582,4,Sherlock,2016,8.3557,2.82,"Crime,Drama,Mystery"
tt0840196,4,Skins,2010,8.0659,0.28,Drama
tt2647544,4,Sleepy Hollow,2017,7.7617,0.11,"Adventure,Drama,Fantasy"
tt1124373,4,Sons of Anarchy,2011,8.872,1.24,"Crime,Drama,Thriller"
tt1299368,4,Southland,2012,8.3335,0.11,"Crime,Drama,Thriller"
tt1632701,4,Suits,2014,9.0095,1.14,"Comedy,Drama"
tt0460681,4,Supernatural,2009,8.9288,7.51,"Drama,Fantasy,Horror"
tt1567432,4,Teen Wolf,2014,8.8985,0.45,"Action,Comedy,Drama"
tt2661044,4,The 100,2017,8.4482,0.99,"Drama,Mystery,Sci-Fi"
tt2149175,4,The Americans,2016,8.6061,0.31,"Crime,Drama,Mystery"
tt1515193,4,The Big C,2013,8.9461,0.03,"Comedy,Drama"
tt2741602,4,The Blacklist,2017,8.1895,0.62,"Crime,Drama,Mystery"
tt0458253,4,The Closer,2008,8.4451,0.32,"Crime,Drama,Mystery"
tt2262532,4,The Fosters,2016,6.8895,0.08,"Drama,Romance"
tt1552112,4,The Glades,2013,8.1295,0.01,"Action,Crime,Drama"
tt1442462,4,The Good Wife,2013,8.0686,0.43,"Crime,Drama,Mystery"
tt1637727,4,The Killing,2014,8.8251,0.22,"Crime,Drama,Mystery"
tt2402207,4,The Last Ship,2017,8.3815,0.16,"Action,Drama,Sci-Fi"
tt1196946,4,The Mentalist,2012,8.2263,1.45,"Crime,Drama,Mystery"
tt2477230,4,The Night Shift,2017,4.4073,0.08,"Drama,Romance"
tt2632424,4,The Originals,2017,9.0221,0.31,"Drama,Fantasy,Horror"
tt2654620,4,The Strain,2017,8.4179,0.21,"Drama,Horror,Thriller"
tt0460690,4,The Unit,2009,8.0752,0.28,"Action,Drama,Thriller"
tt1405406,4,The Vampire Diaries,2013,8.7218,1.45,"Drama,Fantasy,Horror"
tt1520211,4,The Walking Dead,2014,8.4808,6.5,"Drama,Horror,Sci-Fi"
tt0485301,4,Torchwood,2011,7.6151,0.41,"Action,Drama,Sci-Fi"
tt3502262,4,Transparent,2017,7.5694,0.05,"Comedy,Drama"
tt1279972,4,Treme,2013,8.3918,0.03,"Drama,Music"
tt0844441,4,True Blood,2011,8.2633,0.84,"Drama,Fantasy,Mystery"
tt2543328,4,TURN: Washington's Spies,2017,9.1314,0.09,"Drama,History,War"
tt0805669,4,Ugly Betty,2010,8.779,0.07,"Comedy,Drama,Romance"
tt1842530,4,Unforgettable,2015,8.7564,0.03,"Crime,Drama,Mystery"
tt1604099,4,Victorious,2012,7.8806,0.13,"Comedy,Drama,Family"
tt2306299,4,Vikings,2016,8.5089,1.79,"Action,Adventure,Drama"
tt1132290,4,Warehouse 13,2013,8.1565,0.28,"Drama,Mystery,Sci-Fi"
tt0439100,4,Weeds,2008,7.943,0.76,"Comedy,Crime,Drama"
tt2433738,4,Wentworth,2016,9.2945,0.08,"Crime,Drama"
tt2874692,4,When Calls the Heart,2017,9.064,0.13,Drama
tt1358522,4,White Collar,2012,7.9585,0.62,"Comedy,Crime,Drama"
tt1703925,4,Wilfred,2014,8.2149,0.06,"Comedy,Drama,Mystery"
tt0799922,4,Wizards of Waverly Place,2011,7.8918,0.07,"Comedy,Drama,Family"
tt3228420,4,You're the Worst,2017,8.0812,0.07,"Comedy,Drama,Romance"
tt3843168,4,Z Nation,2017,8.0534,0.12,"Action,Comedy,Drama"
tt0415463,4,Zoey 101,2008,8.7,0.02,"Comedy,Drama,Family"
tt1225901,3,90210,2010,7.6858,0.1,"Comedy,Drama,Romance"
tt3148266,3,12 Monkeys,2017,9.0369,0.19,"Adventure,Drama,Mystery"
tt1734537,3,Agatha Christie's Marple,2008,7.1943,0.5,"Crime,Drama,Mystery"
tt2364582,3,Agents of S.H.I.E.L.D.,2016,8.7249,1.33,"Action,Adventure,Drama"
tt3488298,3,American Crime,2017,8.9608,0.13,"Crime,Drama"
tt1844624,3,American Horror Story,2013,8.1845,1.9,"Drama,Horror,Thriller"
tt1663676,3,Awkward.,2013,7.8434,0.13,"Comedy,Drama,Romance"
tt2177489,3,Baby Daddy,2014,8.8466,0.06,"Comedy,Drama,Family"
tt2891574,3,Ballers,2017,8.3598,0.33,"Comedy,Drama,Sport"
tt2017109,3,Banshee,2015,9.1633,0.51,"Action,Crime,Drama"
tt2188671,3,Bates Motel,2015,8.7558,0.46,"Drama,Horror,Mystery"
tt3032476,3,Better Call Saul,2017,8.9852,1.61,"Crime,Drama"
tt0421030,3,Big Love,2009,7.832,0.13,Drama
tt2085059,3,Black Mirror,2016,8.3515,5.15,"Drama,Sci-Fi,Thriller"
tt3520702,3,Bloodline,2017,6.5883,0.19,"Drama,Thriller"
tt1595859,3,Blue Bloods,2013,8.0972,0.25,"Crime,Drama"
tt0979432,3,Boardwalk Empire,2012,8.7089,1.23,"Crime,Drama,History"
tt1587669,3,Body of Proof,2013,7.8281,0.1,"Crime,Drama"
tt3398228,3,BoJack Horseman,2016,8.3554,0.62,"Animation,Comedy,Drama"
tt0460627,3,Bones,2008,8.0683,1.3,"Comedy,Crime,Drama"
tt1255913,3,Bored to Death,2011,7.6955,0.09,"Comedy,Crime,Drama"
tt3502248,3,Bosch,2017,8.8512,0.17,"Crime,Drama"
tt0903747,3,Breaking Bad,2010,8.7466,12.34,"Crime,Drama,Thriller"
tt0810788,3,Burn Notice,2009,8.4393,0.6,"Action,Crime,Drama"
tt0904208,3,Californication,2009,8.3316,1.17,"Comedy,Drama"
tt1983079,3,Call the Midwife,2014,8.9397,0.08,"Drama,History"
tt1219024,3,Castle,2011,8.5497,1.37,"Comedy,Crime,Drama"
tt2261391,3,Chicago Fire,2015,8.6095,0.21,"Action,Drama"
tt2805096,3,Chicago P.D.,2016,8.5349,0.17,"Action,Crime,Drama"
tt0934814,3,Chuck,2010,8.9672,1.54,"Action,Comedy,Drama"
tt1495708,3,Covert Affairs,2012,8.2638,0.22,"Action,Crime,Drama"
tt0452046,3,Criminal Minds,2008,7.2622,3.99,"Crime,Drama,Mystery"
tt2094262,3,Da Vinci's Demons,2015,8.0721,0.18,"Adventure,Biography,Drama"
tt1723760,3,Dallas,2014,8.7194,0.02,"Drama,Romance"
tt0914387,3,Damages,2010,8.18,0.25,"Crime,Drama,Mystery"
tt1888075,3,Death in Paradise,2014,7.7386,0.09,"Crime,Drama,Mystery"
tt2189221,3,Defiance,2015,8.216,0.13,"Action,Drama,Sci-Fi"
tt2226342,3,Devious Maids,2015,8.6202,0.07,"Comedy,Drama,Mystery"
tt0773262,3,Dexter,2008,8.6281,4.35,"Crime,Drama,Mystery"
tt1606375,3,Downton Abbey,2013,8.4051,0.46,"Drama,Romance"
tt1280822,3,Drop Dead Diva,2011,8.1898,0.02,"Comedy,Drama"
tt0866442,3,Eastbound & Down,2012,8.1105,0.15,"Comedy,Drama,Sport"
tt2191671,3,Elementary,2015,8.2303,0.58,"Crime,Drama,Mystery"
tt3228904,3,Empire,2017,7.5549,0.11,"Drama,Music"
tt0796264,3,Eureka,2009,7.9129,0.62,"Adventure,Comedy,Drama"
tt3127020,3,Faking It,2016,8.3607,0.01,"Comedy,Drama,Romance"
tt1462059,3,Falling Skies,2013,7.9686,0.29,"Action,Adventure,Drama"
tt2802850,3,Fargo,2017,8.6596,1.25,"Crime,Drama,Thriller"
tt3743822,3,Fear the Walking Dead,2017,7.4823,1.02,"Drama,Horror,Sci-Fi"
tt0758745,3,Friday Night Lights,2008,8.4095,0.43,"Drama,Sport"
tt1119644,3,Fringe,2011,8.5189,1.98,"Drama,Mystery,Sci-Fi"
tt0944947,3,Game of Thrones,2013,9.2876,11.14,"Action,Adventure,Drama"
tt0460644,3,Ghost Whisperer,2008,7.5974,0.31,"Drama,Fantasy"
tt2543796,3,Girl Meets World,2016,8.2113,0.09,"Comedy,Drama,Family"
tt1723816,3,Girls,2014,7.4117,0.22,"Comedy,Drama"
tt1327801,3,Glee,2012,8.6066,1.73,"Comedy,Drama,Music"
tt5574490,3,Animal Kingdom,2018,8.6392,0.18,"Crime,Drama"
tt3468798,3,Baskets,2018,7.6,0.02,"Comedy,Drama"
tt2049116,3,Gomorrah,2017,8.309,0.09,"Crime,Drama,Thriller"
tt4270492,3,Billions,2018,8.6774,0.52,Drama
tt3906732,3,Good Witch,2016,8.4,0.01,"Comedy,Drama,Fantasy"
tt0397442,3,Gossip Girl,2010,7.6309,0.74,"Drama,Romance"
tt4474344,3,Blindspot,2018,8.0905,0.59,"Action,Crime,Drama"
tt3749900,3,Gotham,2017,8.4649,1.28,"Action,Crime,Drama"
tt2393813,3,Graceland,2015,8.5176,0.01,"Action,Crime,Drama"
tt4820370,3,Channel Zero,2018,7.7958,0.07,"Drama,Horror,Mystery"
tt4655480,3,Chicago Med,2018,4.5872,0.74,Drama
tt1830617,3,Grimm,2014,8.7073,0.65,"Drama,Fantasy,Horror"
tt2543312,3,Halt and Catch Fire,2016,8.4143,0.1,Drama
tt2243973,3,Hannibal,2015,9.052,1.8,"Crime,Drama,Horror"
tt4452630,3,Code Black,2018,8.8821,0.25,Drama
tt1832979,3,Hart of Dixie,2014,8.0124,0.14,"Comedy,Drama,Romance"
tt4209256,3,Colony,2018,8.3492,0.29,"Action,Adventure,Drama"
tt3865236,3,Into the Badlands,2018,8.3568,0.22,"Action,Adventure,Drama"
tt1600194,3,Hawaii Five-0,2013,8.2003,0.46,"Action,Crime,Drama"
tt4532368,3,Legends of Tomorrow,2018,8.4117,1.8,"Action,Adventure,Drama"
tt0813715,3,Heroes,2009,7.6512,2.72,"Drama,Fantasy,Sci-Fi"
tt5164196,3,Lethal Weapon,2018,6.1025,0.19,"Action,Crime,Drama"
tt4061080,3,Love,2018,7.9039,0.07,"Comedy,Drama,Romance"
tt1796960,3,Homeland,2013,8.2983,1.43,"Crime,Drama,Mystery"
tt1856010,3,House of Cards,2015,8.6182,1.63,Drama
tt1797404,3,House of Lies,2014,7.321,0.07,"Comedy,Drama"
tt4052886,3,Lucifer,2018,8.955,4.51,"Crime,Drama,Fantasy"
tt3205802,3,How to Get Away with Murder,2016,8.7582,0.44,"Crime,Drama,Mystery"
tt1229413,3,Hung,2011,7.5019,0.09,"Comedy,Drama"
tt5016504,3,Preacher,2018,8.4945,0.44,"Adventure,Drama,Fantasy"
tt4428122,3,Quantico,2018,6.7935,0.29,"Crime,Drama,Mystery"
tt0874608,3,Inspector Lewis,2009,7.8454,0.16,"Crime,Drama,Mystery"
tt1064899,3,Queen of the South,2018,8.7756,0.03,"Action,Crime,Drama"
tt5420376,3,Riverdale,2018,8.2,0.07,"Crime,Drama,Mystery"
tt4118584,3,Shades of Blue,2018,8.2155,0.02,"Crime,Drama"
tt3501584,3,iZombie,2017,8.4077,0.23,"Comedy,Crime,Drama"
tt4181172,3,Shooter,2018,8.116,0.22,"Action,Drama"
tt1489428,3,Justified,2012,8.7207,0.75,"Action,Crime,Drama"
tt4016454,3,Supergirl,2018,7.7416,1.9,"Action,Adventure,Drama"
tt3230854,3,The Expanse,2018,9.1892,1.24,"Drama,Mystery,Sci-Fi"
tt3673794,3,Kingdom,2017,9.3769,0.03,Drama
tt4955642,3,The Good Place,2018,8.0346,0.16,"Comedy,Drama,Fantasy"
tt4254242,3,The Magicians,2018,8.8653,0.4,"Drama,Fantasy"
tt0756509,3,Kyle XY,2009,8.2169,0.16,"Drama,Mystery,Romance"
tt1740299,3,The Man in the High Castle,2018,8.3794,0.31,"Drama,Sci-Fi,Thriller"
tt5555260,3,This Is Us,2018,8.7253,0.12,"Comedy,Drama,Romance"
tt3314218,3,UnREAL,2018,8.067,0.05,Drama
tt4878326,3,Wynonna Earp,2018,8.6064,0.17,"Action,Drama,Fantasy"
tt1235099,3,Lie to Me,2010,7.7384,0.44,"Crime,Drama,Mystery"
tt1836037,3,Longmire,2014,8.9994,0.3,"Action,Crime,Drama"
tt1492966,3,Louie,2012,8.417,0.63,"Comedy,Drama"
tt0804503,3,Mad Men,2009,8.6255,2.08,Drama
tt3501074,3,Madam Secretary,2017,7.4252,0.14,Drama
tt1936532,3,Major Crimes,2014,8.6381,0.13,"Crime,Drama,Mystery"
tt2137109,3,Masters of Sex,2015,7.997,0.12,"Drama,Romance"
tt1199099,3,Merlin,2011,8.4208,0.38,"Adventure,Drama,Fantasy"
tt2660806,3,Mom,2016,7.925,0.14,"Comedy,Drama,Romance"
tt3502172,3,Mozart in the Jungle,2016,8.2822,0.08,"Comedy,Drama,Music"
tt4158110,3,Mr. Robot,2017,9.28,1.24,"Crime,Drama,Thriller"
tt1091909,3,Murdoch Mysteries,2010,8.1963,0.18,"Crime,Drama,Mystery"
tt2707408,3,Narcos,2017,8.6975,0.87,"Biography,Crime,Drama"
tt2281375,3,Nashville,2015,7.6215,0.12,"Drama,Music,Romance"
tt1378167,3,NCIS: Los Angeles,2012,8.0907,0.44,"Crime,Drama,Mystery"
tt3560084,3,NCIS: New Orleans,2017,7.9093,0.14,"Crime,Drama"
tt1592154,3,Nikita,2013,8.6161,0.36,"Action,Crime,Drama"
tt1190689,3,Nurse Jackie,2011,7.6652,0.1,"Comedy,Drama"
tt2372162,3,Orange Is the New Black,2015,8.1735,0.79,"Comedy,Crime,Drama"
tt3006802,3,Outlander,2017,9.1098,0.85,"Drama,Fantasy,Romance"
tt1416765,3,Parenthood,2011,8.5942,0.15,"Comedy,Drama"
tt2442560,3,Peaky Blinders,2016,9.0339,0.45,"Crime,Drama"
tt2628232,3,Penny Dreadful,2016,8.6343,0.42,"Drama,Fantasy,Horror"
tt1714204,3,Perception,2014,8.2832,0.08,"Crime,Drama,Mystery"
tt1839578,3,Person of Interest,2014,9.2324,2.47,"Action,Crime,Drama"
tt3636060,3,Poldark,2017,8.539,0.08,"Drama,History,Romance"
tt3281796,3,Power,2016,8.6727,0.1,"Crime,Drama"
tt1578873,3,Pretty Little Liars,2012,8.4803,1.14,"Drama,Mystery,Romance"
tt0972412,3,Private Practice,2010,8.1641,0.28,"Comedy,Drama,Romance"
tt2249007,3,Ray Donovan,2015,8.7966,0.32,"Crime,Drama"
tt2183404,3,Rectify,2015,8.8232,0.08,Drama
tt2710394,3,Reign,2016,7.8391,0.1,"Drama,Fantasy"
tt1837642,3,Revenge,2014,8.6492,0.51,"Drama,Mystery,Thriller"
tt1551632,3,Rizzoli & Isles,2012,8.2342,0.28,"Crime,Drama,Mystery"
tt1442065,3,Rookie Blue,2012,8.5605,0.06,"Crime,Drama"
tt2963254,3,Salem,2016,7.8096,0.05,"Drama,Fantasy,Thriller"
tt1837576,3,Scandal,2014,8.3375,0.31,"Drama,Thriller"
tt3514324,3,Scorpion,2017,7.9083,0.26,"Action,Crime,Drama"
tt1586680,3,Shameless,2013,8.8773,0.8,"Comedy,Drama"
tt1475582,3,Sherlock,2014,9.0893,3.47,"Crime,Drama,Mystery"
tt0840196,3,Skins,2009,8.0368,0.53,Drama
tt2647544,3,Sleepy Hollow,2016,7.7114,0.18,"Adventure,Drama,Fantasy"
tt1124373,3,Sons of Anarchy,2010,8.6595,1.65,"Crime,Drama,Thriller"
tt1299368,3,Southland,2011,8.3428,0.1,"Crime,Drama,Thriller"
tt1632701,3,Suits,2013,8.8124,1.3,"Comedy,Drama"
tt0460681,3,Supernatural,2008,8.7794,6.46,"Drama,Fantasy,Horror"
tt1567432,3,Teen Wolf,2013,9.0827,1.33,"Action,Comedy,Drama"
tt2661044,3,The 100,2016,7.2041,2.86,"Drama,Mystery,Sci-Fi"
tt2699110,3,The Affair,2016,7.5078,0.13,Drama
tt2149175,3,The Americans,2015,8.5822,0.43,"Crime,Drama,Mystery"
tt1515193,3,The Big C,2012,7.8251,0.03,"Comedy,Drama"
tt2741602,3,The Blacklist,2016,8.531,0.81,"Crime,Drama,Mystery"
tt1582457,3,The Borgias,2013,8.1817,0.16,"Crime,Drama,History"
tt3107288,3,The Flash,2017,8.2708,2.66,"Action,Adventure,Drama"
tt2071645,3,The Following,2015,7.5106,0.27,"Crime,Drama,Mystery"
tt2262532,3,The Fosters,2015,6.98,0.14,"Drama,Romance"
tt1552112,3,The Glades,2012,7.7,0.01,"Action,Crime,Drama"
tt1442462,3,The Good Wife,2012,8.1484,0.69,"Crime,Drama,Mystery"
tt1637727,3,The Killing,2013,8.6211,0.46,"Crime,Drama,Mystery"
tt3230454,3,The Last Man on Earth,2017,7.5344,0.25,"Action,Comedy,Drama"
tt2402207,3,The Last Ship,2016,8.91,0.24,"Action,Drama,Sci-Fi"
tt2699128,3,The Leftovers,2017,9.2791,0.95,"Drama,Fantasy,Mystery"
tt1196946,3,The Mentalist,2011,8.31,1.21,"Crime,Drama,Mystery"
tt1870479,3,The Newsroom,2014,9.0598,0.3,Drama
tt2477230,3,The Night Shift,2016,5.4557,0.08,"Drama,Romance"
tt2632424,3,The Originals,2016,9.1468,0.48,"Drama,Fantasy,Horror"
tt3597912,3,The Royals,2016,8.6,0,Drama
tt2654620,3,The Strain,2016,8.2981,0.2,"Drama,Horror,Thriller"
tt1405406,3,The Vampire Diaries,2012,8.8092,2.26,"Drama,Fantasy,Horror"
tt1520211,3,The Walking Dead,2013,8.5037,6.61,"Drama,Horror,Sci-Fi"
tt2022190,3,The Walking Dead: Webisodes,2013,7.6607,0.02,"Drama,Horror,Sci-Fi"
tt0485301,3,Torchwood,2009,8.9243,0.55,"Action,Drama,Sci-Fi"
tt3502262,3,Transparent,2016,7.8169,0.07,"Comedy,Drama"
tt1279972,3,Treme,2012,8.1682,0.09,"Drama,Music"
tt0844441,3,True Blood,2010,8.293,1.17,"Drama,Fantasy,Mystery"
tt2543328,3,TURN: Washington's Spies,2016,9.2022,0.09,"Drama,History,War"
tt2568204,3,Tyrant,2016,7.8453,0.05,"Action,Drama,Thriller"
tt0805669,3,Ugly Betty,2008,7.8659,0.06,"Comedy,Drama,Romance"
tt3339966,3,Unbreakable Kimmy Schmidt,2017,7.887,0.23,"Comedy,Drama"
tt1553656,3,Under the Dome,2015,6.7417,0.32,"Drama,Mystery,Sci-Fi"
